,Brand,Model,Year,Fuel,Horse Power,Engine Cylinders,Number of Doors,Market Categories,Vehicle Size,Vehicle Style,Miles Per Gallon (MPG),Retail Price
10635,Chevrolet,TrailBlazer,2009,premium unleaded (recommended),390.0,8.0,4.0,"Factory Tuner,Performance",Midsize,4dr SUV,12,37195
10636,Chevrolet,TrailBlazer,2009,regular unleaded,285.0,6.0,4.0,,Midsize,4dr SUV,14,33445
10637,Chevrolet,TrailBlazer,2009,regular unleaded,285.0,6.0,4.0,,Midsize,4dr SUV,14,29155
10645,Ford,Transit Connect,2015,regular unleaded,169.0,4.0,4.0,,Compact,Passenger Minivan,20,26710
10646,Ford,Transit Connect,2015,regular unleaded,169.0,4.0,4.0,,Compact,Cargo Minivan,21,23330
10647,Ford,Transit Connect,2015,regular unleaded,169.0,4.0,4.0,,Compact,Passenger Minivan,20,25185
10648,Ford,Transit Connect,2015,regular unleaded,169.0,4.0,4.0,,Compact,Cargo Minivan,21,22330
10649,Ford,Transit Connect,2015,regular unleaded,169.0,4.0,4.0,,Compact,Passenger Minivan,20,24710
10650,Ford,Transit Connect,2015,regular unleaded,169.0,4.0,4.0,,Compact,Cargo Minivan,21,22330
10651,Ford,Transit Connect,2015,regular unleaded,169.0,4.0,4.0,,Compact,Cargo Minivan,21,23855
10652,Ford,Transit Connect,2015,regular unleaded,169.0,4.0,4.0,,Compact,Cargo Minivan,21,24855
10653,Ford,Transit Connect,2015,regular unleaded,169.0,4.0,4.0,,Compact,Passenger Minivan,20,26710
10654,Ford,Transit Connect,2015,regular unleaded,169.0,4.0,4.0,,Compact,Passenger Minivan,20,29185
10655,Ford,Transit Connect,2015,regular unleaded,169.0,4.0,4.0,,Compact,Passenger Minivan,20,25185
10656,Ford,Transit Connect,2015,regular unleaded,169.0,4.0,4.0,,Compact,Cargo Minivan,21,24855
10657,Ford,Transit Connect,2015,regular unleaded,169.0,4.0,4.0,,Compact,Cargo Minivan,21,23330
10658,Ford,Transit Connect,2015,regular unleaded,169.0,4.0,4.0,,Compact,Passenger Minivan,20,24710
10659,Ford,Transit Connect,2015,regular unleaded,169.0,4.0,4.0,,Compact,Cargo Minivan,21,23855
10660,Ford,Transit Connect,2016,regular unleaded,169.0,4.0,4.0,,Compact,Cargo Minivan,21,22675
10661,Ford,Transit Connect,2016,regular unleaded,169.0,4.0,4.0,,Compact,Passenger Minivan,20,25300
10662,Ford,Transit Connect,2016,regular unleaded,169.0,4.0,4.0,,Compact,Passenger Minivan,20,24825
10663,Ford,Transit Connect,2016,regular unleaded,169.0,4.0,4.0,,Compact,Passenger Minivan,20,26825
10664,Ford,Transit Connect,2016,regular unleaded,169.0,4.0,4.0,,Compact,Passenger Minivan,20,24825
10665,Ford,Transit Connect,2016,regular unleaded,169.0,4.0,4.0,,Compact,Cargo Minivan,21,24200
10666,Ford,Transit Connect,2016,regular unleaded,169.0,4.0,4.0,,Compact,Passenger Minivan,20,26825
10667,Ford,Transit Connect,2016,regular unleaded,169.0,4.0,4.0,,Compact,Cargo Minivan,21,22675
10668,Ford,Transit Connect,2016,regular unleaded,169.0,4.0,4.0,,Compact,Passenger Minivan,20,29300
10669,Ford,Transit Connect,2016,regular unleaded,169.0,4.0,4.0,,Compact,Cargo Minivan,21,23675
10670,Ford,Transit Connect,2016,regular unleaded,169.0,4.0,4.0,,Compact,Passenger Minivan,20,25300
10671,Ford,Transit Connect,2016,regular unleaded,169.0,4.0,4.0,,Compact,Cargo Minivan,21,24200
10672,Ford,Transit Connect,2016,regular unleaded,169.0,4.0,4.0,,Compact,Cargo Minivan,21,25200
10673,Ford,Transit Connect,2016,regular unleaded,169.0,4.0,4.0,,Compact,Cargo Minivan,21,25200
10674,Ford,Transit Connect,2016,regular unleaded,169.0,4.0,4.0,,Compact,Cargo Minivan,21,23675
10675,Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,4.0,,Compact,Cargo Minivan,20,23900
10676,Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,4.0,,Compact,Passenger Minivan,19,25585
10677,Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,4.0,,Compact,Passenger Minivan,19,27590
10678,Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,4.0,,Compact,Cargo Minivan,20,24425
10679,Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,4.0,,Compact,Passenger Minivan,19,30215
10680,Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,4.0,,Compact,Passenger Minivan,19,25585
10681,Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,4.0,,Compact,Cargo Minivan,20,25425
10682,Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,4.0,,Compact,Passenger Minivan,19,28215
10683,Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,4.0,,Compact,Passenger Minivan,19,25590
10684,Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,4.0,,Compact,Passenger Minivan,19,27590
10685,Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,4.0,,Compact,Cargo Minivan,20,22900
10686,Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,4.0,,Compact,Cargo Minivan,20,25425
10687,Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,4.0,,Compact,Cargo Minivan,20,24425
10688,Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,4.0,,Compact,Passenger Minivan,19,25590
10689,Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,4.0,,Compact,Cargo Minivan,20,23900
10690,Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,4.0,,Compact,Cargo Minivan,20,22900
10691,Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Large,Passenger Van,14,35430
10692,Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275.0,6.0,3.0,"Flex Fuel,Diesel",Large,Passenger Van,14,40830
10693,Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275.0,6.0,3.0,"Flex Fuel,Diesel",Midsize,Passenger Van,14,36070
10694,Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Midsize,Passenger Van,14,33920
10695,Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275.0,6.0,3.0,"Flex Fuel,Diesel",Large,Passenger Van,14,39080
10696,Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Midsize,Passenger Van,14,33770
10697,Ford,Transit Wagon,2015,premium unleaded (recommended),310.0,6.0,3.0,Diesel,Large,Passenger Van,14,43795
10698,Ford,Transit Wagon,2015,premium unleaded (recommended),310.0,6.0,3.0,Diesel,Large,Passenger Van,14,42295
10699,Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Midsize,Passenger Van,14,32270
10700,Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275.0,6.0,3.0,"Flex Fuel,Diesel",Midsize,Passenger Van,14,37420
10701,Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275.0,6.0,3.0,"Flex Fuel,Diesel",Large,Passenger Van,14,37580
10702,Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275.0,6.0,3.0,"Flex Fuel,Diesel",Midsize,Passenger Van,14,37570
10703,Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Large,Passenger Van,14,33930
10704,Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Midsize,Passenger Van,14,32420
10705,Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275.0,6.0,3.0,"Flex Fuel,Diesel",Midsize,Passenger Van,14,35920
10706,Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275.0,6.0,3.0,"Flex Fuel,Diesel",Large,Passenger Van,14,39330
10707,Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275.0,6.0,3.0,"Flex Fuel,Diesel",Midsize,Passenger Van,14,36825
10708,Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275.0,6.0,3.0,"Flex Fuel,Diesel",Large,Passenger Van,14,39580
10709,Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Large,Passenger Van,14,34635
10710,Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275.0,6.0,3.0,"Flex Fuel,Diesel",Large,Passenger Van,14,39735
10711,Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275.0,6.0,3.0,"Flex Fuel,Diesel",Midsize,Passenger Van,14,36975
10712,Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Midsize,Passenger Van,14,34470
10713,Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275.0,6.0,3.0,"Flex Fuel,Diesel",Large,Passenger Van,14,41030
10714,Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Midsize,Passenger Van,14,34620
10715,Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275.0,6.0,3.0,"Flex Fuel,Diesel",Midsize,Passenger Van,14,38270
10716,Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Midsize,Passenger Van,14,33325
10717,Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275.0,6.0,3.0,"Flex Fuel,Diesel",Large,Passenger Van,14,38285
10718,Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Midsize,Passenger Van,14,33175
10719,Ford,Transit Wagon,2016,premium unleaded (recommended),310.0,6.0,3.0,Diesel,Large,Passenger Van,14,43995
10720,Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Large,Passenger Van,14,35930
10721,Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275.0,6.0,3.0,"Flex Fuel,Diesel",Midsize,Passenger Van,14,38120
10722,Ford,Transit Wagon,2016,premium unleaded (recommended),310.0,6.0,3.0,Diesel,Large,Passenger Van,14,42700
10723,Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Midsize,Passenger Van,14,34515
10724,Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,3.0,Diesel,Midsize,Passenger Van,14,38015
10725,Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Midsize,Passenger Van,14,34365
10726,Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Midsize,Passenger Van,14,35810
10727,Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,3.0,Diesel,Midsize,Passenger Van,14,39310
10728,Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,3.0,Diesel,Large,Passenger Van,14,40770
10729,Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,3.0,Diesel,Large,Passenger Van,14,42075
10730,Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,3.0,Diesel,Large,Passenger Van,14,43370
10731,Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Large,Passenger Van,14,37120
10732,Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,3.0,Diesel,Large,Passenger Van,14,39475
10733,Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Midsize,Passenger Van,14,35660
10734,Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275.0,6.0,3.0,Flex Fuel,Large,Passenger Van,14,35825
10735,Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,3.0,Diesel,Large,Passenger Van,14,42220
10736,Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,3.0,Diesel,Midsize,Passenger Van,14,39460
10737,Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,3.0,Diesel,Midsize,Passenger Van,14,38165
10738,Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,3.0,Diesel,Large,Passenger Van,14,40925
10739,Chevrolet,Traverse,2015,regular unleaded,288.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,43935
10740,Chevrolet,Traverse,2015,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,17,30995
10741,Chevrolet,Traverse,2015,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,38295
10742,Chevrolet,Traverse,2015,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,32995
10743,Chevrolet,Traverse,2015,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,17,33795
10744,Chevrolet,Traverse,2015,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,35795
10745,Chevrolet,Traverse,2015,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,17,36295
10746,Chevrolet,Traverse,2015,regular unleaded,288.0,6.0,4.0,Crossover,Midsize,4dr SUV,17,41935
10747,Chevrolet,Traverse,2016,regular unleaded,288.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,44145
10748,Chevrolet,Traverse,2016,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,34005
10749,Chevrolet,Traverse,2016,regular unleaded,288.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,42145
10750,Chevrolet,Traverse,2016,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,28700
10751,Chevrolet,Traverse,2016,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,36505
10752,Chevrolet,Traverse,2016,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,38505
10753,Chevrolet,Traverse,2016,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,31205
10754,Chevrolet,Traverse,2016,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,36005
10755,Chevrolet,Traverse,2016,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,33205
10756,Chevrolet,Traverse,2017,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,38650
10757,Chevrolet,Traverse,2017,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,28700
10758,Chevrolet,Traverse,2017,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,34100
10759,Chevrolet,Traverse,2017,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,31300
10760,Chevrolet,Traverse,2017,regular unleaded,288.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,44045
10761,Chevrolet,Traverse,2017,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,33300
10762,Chevrolet,Traverse,2017,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,36100
10763,Chevrolet,Traverse,2017,regular unleaded,281.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,36650
10764,Chevrolet,Traverse,2017,regular unleaded,288.0,6.0,4.0,Crossover,Midsize,4dr SUV,15,42045
10765,Chevrolet,Trax,2015,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,26,25030
10766,Chevrolet,Trax,2015,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,24,26530
10767,Chevrolet,Trax,2015,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,24,23945
10768,Chevrolet,Trax,2015,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,26,20120
10769,Chevrolet,Trax,2015,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,24,21620
10770,Chevrolet,Trax,2015,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,26,22445
10771,Chevrolet,Trax,2015,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,26,20040
10772,Chevrolet,Trax,2015,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,24,21540
10773,Chevrolet,Trax,2016,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,24,24145
10774,Chevrolet,Trax,2016,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,24,21800
10775,Chevrolet,Trax,2016,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,26,25230
10776,Chevrolet,Trax,2016,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,24,26730
10777,Chevrolet,Trax,2016,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,26,20300
10778,Chevrolet,Trax,2016,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,26,22645
10779,Chevrolet,Trax,2016,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,24,21800
10780,Chevrolet,Trax,2016,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,26,20300
10781,Chevrolet,Trax,2017,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,24,24400
10782,Chevrolet,Trax,2017,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,25,26100
10783,Chevrolet,Trax,2017,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,24,27600
10784,Chevrolet,Trax,2017,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,25,22900
10785,Chevrolet,Trax,2017,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,24,22500
10786,Chevrolet,Trax,2017,regular unleaded,138.0,4.0,4.0,Crossover,Compact,4dr SUV,25,21000
10787,Subaru,Tribeca,2012,regular unleaded,256.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,35895
10788,Subaru,Tribeca,2012,regular unleaded,256.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,30595
10789,Subaru,Tribeca,2012,regular unleaded,256.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,32595
10790,Subaru,Tribeca,2013,regular unleaded,256.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,32595
10791,Subaru,Tribeca,2014,regular unleaded,256.0,6.0,4.0,Crossover,Midsize,4dr SUV,16,34095
10792,Mazda,Tribute Hybrid,2008,regular unleaded,133.0,4.0,4.0,"Crossover,Hybrid",Compact,4dr SUV,34,27995
10793,Mazda,Tribute Hybrid,2008,regular unleaded,133.0,4.0,4.0,"Crossover,Hybrid",Compact,4dr SUV,29,27235
10794,Mazda,Tribute Hybrid,2008,regular unleaded,133.0,4.0,4.0,"Crossover,Hybrid",Compact,4dr SUV,29,29745
10795,Mazda,Tribute Hybrid,2008,regular unleaded,133.0,4.0,4.0,"Crossover,Hybrid",Compact,4dr SUV,34,25485
10796,Mazda,Tribute Hybrid,2009,regular unleaded,177.0,4.0,4.0,"Crossover,Hybrid",Compact,4dr SUV,34,29175
10797,Mazda,Tribute Hybrid,2009,regular unleaded,177.0,4.0,4.0,"Crossover,Hybrid",Compact,4dr SUV,34,31695
10798,Mazda,Tribute Hybrid,2009,regular unleaded,177.0,4.0,4.0,"Crossover,Hybrid",Compact,4dr SUV,29,30925
10799,Mazda,Tribute Hybrid,2009,regular unleaded,177.0,4.0,4.0,"Crossover,Hybrid",Compact,4dr SUV,29,33445
10800,Mazda,Tribute,2009,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,19,23545
10801,Mazda,Tribute,2009,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,22,19730
10802,Mazda,Tribute,2009,regular unleaded,240.0,6.0,4.0,Crossover,Compact,4dr SUV,18,25885
10803,Mazda,Tribute,2009,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,20,24620
10804,Mazda,Tribute,2009,regular unleaded,240.0,6.0,4.0,Crossover,Compact,4dr SUV,17,24805
10805,Mazda,Tribute,2009,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,19,24690
10806,Mazda,Tribute,2009,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,19,26375
10807,Mazda,Tribute,2009,regular unleaded,240.0,6.0,4.0,Crossover,Compact,4dr SUV,17,25950
10808,Mazda,Tribute,2009,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,20,22935
10809,Mazda,Tribute,2009,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,20,21790
10810,Mazda,Tribute,2009,regular unleaded,240.0,6.0,4.0,Crossover,Compact,4dr SUV,18,24200
10811,Mazda,Tribute,2009,regular unleaded,240.0,6.0,4.0,Crossover,Compact,4dr SUV,18,23055
10812,Mazda,Tribute,2009,regular unleaded,240.0,6.0,4.0,Crossover,Compact,4dr SUV,17,27635
10813,Mazda,Tribute,2010,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,20,24200
10814,Mazda,Tribute,2010,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,20,27305
10815,Mazda,Tribute,2010,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,21,23590
10816,Mazda,Tribute,2010,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,21,25550
10817,Mazda,Tribute,2010,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,22,20405
10818,Mazda,Tribute,2010,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,21,22445
10819,Mazda,Tribute,2010,flex-fuel (unleaded/E85),240.0,6.0,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,19,27165
10820,Mazda,Tribute,2010,flex-fuel (unleaded/E85),240.0,6.0,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,18,28915
10821,Mazda,Tribute,2010,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,20,25345
10822,Mazda,Tribute,2011,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,21,25700
10823,Mazda,Tribute,2011,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,20,25495
10824,Mazda,Tribute,2011,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,21,23740
10825,Mazda,Tribute,2011,flex-fuel (unleaded/E85),240.0,6.0,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,18,29065
10826,Mazda,Tribute,2011,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,21,22595
10827,Mazda,Tribute,2011,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,20,24350
10828,Mazda,Tribute,2011,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,23,20555
10829,Mazda,Tribute,2011,regular unleaded,171.0,4.0,4.0,Crossover,Compact,4dr SUV,20,27455
10830,Mazda,Tribute,2011,flex-fuel (unleaded/E85),240.0,6.0,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,19,27315
10831,Mazda,Truck,2002,regular unleaded,135.0,4.0,2.0,,Compact,Regular Cab Pickup,21,12840
10832,Mazda,Truck,2002,regular unleaded,207.0,6.0,4.0,,Compact,Extended Cab Pickup,16,19885
10833,Mazda,Truck,2002,regular unleaded,147.0,6.0,2.0,,Compact,Extended Cab Pickup,17,18090
10834,Mazda,Truck,2002,regular unleaded,207.0,6.0,4.0,,Compact,Extended Cab Pickup,14,22630
10835,Mazda,Truck,2002,regular unleaded,147.0,6.0,2.0,,Compact,Regular Cab Pickup,17,15670
10836,Mazda,Truck,2002,regular unleaded,147.0,6.0,2.0,,Compact,Extended Cab Pickup,16,20575
10837,Mazda,Truck,2003,regular unleaded,207.0,6.0,2.0,,Compact,Extended Cab Pickup,14,21410
10838,Mazda,Truck,2003,regular unleaded,207.0,6.0,4.0,,Compact,Extended Cab Pickup,14,23150
10839,Mazda,Truck,2003,regular unleaded,147.0,6.0,2.0,,Compact,Regular Cab Pickup,17,16975
10840,Mazda,Truck,2003,regular unleaded,147.0,6.0,4.0,,Compact,Extended Cab Pickup,17,19215
10841,Mazda,Truck,2003,regular unleaded,135.0,4.0,2.0,,Compact,Regular Cab Pickup,21,13930
10842,Mazda,Truck,2003,regular unleaded,207.0,6.0,4.0,,Compact,Extended Cab Pickup,15,20880
10843,Mazda,Truck,2003,regular unleaded,147.0,6.0,2.0,,Compact,Extended Cab Pickup,17,18885
10844,Mazda,Truck,2003,regular unleaded,135.0,4.0,2.0,,Compact,Extended Cab Pickup,21,18050
10845,Mazda,Truck,2003,regular unleaded,207.0,6.0,2.0,,Compact,Extended Cab Pickup,14,19975
10869,Acura,TSX Sport Wagon,2012,premium unleaded (recommended),201.0,4.0,4.0,Luxury,Midsize,Wagon,22,35010
10870,Acura,TSX Sport Wagon,2012,premium unleaded (recommended),201.0,4.0,4.0,Luxury,Midsize,Wagon,22,31360
10871,Acura,TSX Sport Wagon,2013,premium unleaded (recommended),201.0,4.0,4.0,Luxury,Midsize,Wagon,22,35510
10872,Acura,TSX Sport Wagon,2013,premium unleaded (recommended),201.0,4.0,4.0,Luxury,Midsize,Wagon,22,31860
10873,Acura,TSX Sport Wagon,2014,premium unleaded (recommended),201.0,4.0,4.0,Luxury,Midsize,Wagon,22,35635
10874,Acura,TSX Sport Wagon,2014,premium unleaded (recommended),201.0,4.0,4.0,Luxury,Midsize,Wagon,22,31985
10875,Acura,TSX,2012,premium unleaded (recommended),201.0,4.0,4.0,Luxury,Midsize,Sedan,22,30010
10876,Acura,TSX,2012,premium unleaded (required),280.0,6.0,4.0,"Luxury,Performance",Midsize,Sedan,19,35550
10877,Acura,TSX,2012,premium unleaded (required),280.0,6.0,4.0,"Luxury,Performance",Midsize,Sedan,19,38650
10878,Acura,TSX,2012,premium unleaded (recommended),201.0,4.0,4.0,Luxury,Midsize,Sedan,22,33110
10879,Acura,TSX,2012,premium unleaded (recommended),201.0,4.0,4.0,Luxury,Midsize,Sedan,22,31010
10880,Acura,TSX,2012,premium unleaded (recommended),201.0,4.0,4.0,Luxury,Midsize,Sedan,21,31010
10881,Acura,TSX,2013,premium unleaded (recommended),201.0,4.0,4.0,Luxury,Midsize,Sedan,22,30510
10882,Acura,TSX,2013,premium unleaded (recommended),201.0,4.0,4.0,Luxury,Midsize,Sedan,22,31510
10883,Acura,TSX,2013,premium unleaded (recommended),201.0,4.0,4.0,Luxury,Midsize,Sedan,21,31510
10884,Acura,TSX,2013,premium unleaded (recommended),201.0,4.0,4.0,Luxury,Midsize,Sedan,22,33610
